/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_0.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_1.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_10.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_100.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_101.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_102.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_103.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_104.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_105.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_106.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_107.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_108.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_109.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_11.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_110.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_111.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_112.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_113.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_114.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_115.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_116.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_117.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_118.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_119.png,adenoma
/Users/frank/Documents/maestria/propuesta/experiments/data/wl2nbi/fake_images_ck80/adenoma_WL/video_1/adenoma_WL_video_1_img_12.png,adenoma
